team_code,team_name,season,player_id,name,position,old_overall,new_overall,change,old_confidence,new_confidence,reason_for_change
CLE,Cleveland Browns,1999,00-0013317,Jim Pyne,LG,69,72,3,0.45,0.9,"Starting interior lineman [by ratings-overhaul-1999, 2026-06-08]"
CLE,Cleveland Browns,1999,00-0014790,Leslie Shepherd,WR,71,72,1,0.78,0.9,"Veteran possession WR [by ratings-overhaul-1999, 2026-06-08]"
CLE,Cleveland Browns,1999,00-0013111,Marquez Pope,S,76,72,-4,0.45,0.9,"Veteran starting safety [by ratings-overhaul-1999, 2026-06-08]"
CLE,Cleveland Browns,1999,00-0013555,Scott Rehberg,LG,69,72,3,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0009288,Terry Kirby,RB,83,72,-11,0.78,0.9,"Lead back by default [by ratings-overhaul-1999, 2026-06-08]"
CLE,Cleveland Browns,1999,00-0003535,Tim Couch,QB,79,72,-7,0.78,0.9,"Rookie #1 pick, rough on expansion team [by ratings-overhaul-1999, 2026-06-08]"
CLE,Cleveland Browns,1999,00-0007590,Darius Holland,DT,72,71,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0009971,Earl Little,CB,73,71,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0009530,Jason Kyle,LB,72,71,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0016210,John Thierry,EDGE,73,71,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0002586,Mark Campbell,TE,72,71,-1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0013986,Tyrone Rogers,LB,72,71,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0018150,Dave Wohlabaugh,C,69,70,1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0008966,John Jurkovic,DT,72,70,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0000008,Rahim Abdullah,LB,72,70,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0009620,Antonio Langham,CB,73,69,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0011234,Arnold Miller,EDGE,73,69,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0004112,James Dearth,TE,67,69,2,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0009496,Ryan Kuehl,DT,72,69,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0015492,Marcus Spriggs,DT,72,68,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0016399,Mike Thompson,DT,72,68,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0014159,Chris Ruhman,LT,70,67,-3,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0005405,Marlon Forbes,CB,73,67,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0000146,Derrick L. Alexander,EDGE,73,66,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0004230,Ty Detmer,QB,62,66,4,0.6,0.9,"Veteran backup [by ratings-overhaul-1999, 2026-06-08]"
CLE,Cleveland Browns,1999,00-0004581,Bill Duff,DT,72,65,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0002216,Jim Bundren,C,80,65,-15,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0015257,Marquis Smith,CB,73,64,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0003248,Stalin Colinet,DT,72,64,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0010729,Hurvin McCormack,EDGE,73,63,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0014265,Tarek Saleh,RB,63,62,-1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0013375,Wali Rainer,LB,72,62,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0018468,Steve Zahursky,LG,65,61,-4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0007447,Madre Hill,RB,63,60,-3,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0013176,Ronnie Powell,WR,59,59,0,0.6,0.6,
CLE,Cleveland Browns,1999,00-0004071,Zola Davis,WR,60,59,-1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0004633,Damon Dunn,WR,67,58,-9,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0010455,Jamie Martin,QB,68,57,-11,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0012522,Randy Palmer,TE,63,55,-8,0.45,0.45,Engine re-derivation after 1999 roster/override changes
CLE,Cleveland Browns,1999,00-0001397,Orlando Bobo,LG,61,54,-7,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0000217,Larry Allen,LG,96,96,0,0.95,0.9,"Dominant All-Pro guard, strongest in NFL [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0014324,Deion Sanders,CB,98,95,-3,0.95,0.9,"Elite shutdown corner + returner, All-Pro [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0015165,Emmitt Smith,RB,91,88,-3,0.78,0.9,"Still elite workhorse, 1397 yds, 11 TD [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0009550,David LaFleur,TE,86,87,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0018228,Darren Woodson,S,71,86,15,0.33,0.9,"Pro Bowl hard-hitting safety [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0008060,Raghib Ismail,WR,90,84,-6,0.78,0.9,"Deep threat, 1097 yds (Rocket) [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0000104,Troy Aikman,QB,83,83,0,0.78,0.9,"Veteran franchise QB, 2964 yds [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0003140,Dexter Coakley,LB,73,82,9,0.33,0.9,"Fast Pro Bowl linebacker [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0000045,Flozell Adams,LT,75,82,7,0.33,0.9,"Ascending young left tackle [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0004851,Greg Ellis,EDGE,73,80,7,0.33,0.9,"Ascending edge rusher [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0017209,Chris Warren,RB,79,79,0,0.78,0.78,
DAL,Dallas Cowboys,1999,00-0017792,Erik Williams,LT,75,78,3,0.33,0.9,"Veteran right tackle, declining [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0013536,Izell Reese,S,72,78,6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0016654,Jason Tucker,WR,78,78,0,0.78,0.78,
DAL,Dallas Cowboys,1999,00-0006063,Randall Godfrey,LB,73,78,5,0.33,0.9,"Tackle-machine linebacker [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0007226,Dale Hellestrae,LT,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0009307,Mike Kiselak,LG,72,77,5,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0015450,Alonzo Spellman,DT,72,76,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0010917,Everett McIver,LG,72,76,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0009823,Leon Lett,EDGE,73,76,3,0.33,0.9,"Disruptive DT when available [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0015663,Mark Stepnoski,C,72,76,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0008044,Michael Irvin,WR,57,76,19,0.6,0.9,"Career-ending neck injury early [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0011859,Eddie Murray,K,76,75,-1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0012321,Jeff Ogden,WR,74,75,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0013012,Kavika Pittman,EDGE,73,75,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0007283,Chad Hennings,DT,72,74,2,0.33,0.9,"Veteran interior lineman [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0016157,George Teague,S,71,74,3,0.33,0.9,"Starting safety [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0015238,Kevin Smith,CB,73,74,1,0.33,0.9,"Veteran starting corner [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0016520,Brandon Tolbert,LB,72,73,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0004808,Ebenezer Ekuban,EDGE,73,73,0,0.33,0.9,"Rotational pass rusher [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0011328,Ernie Mills,WR,72,73,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0005778,Kelvin Garmon,LG,72,73,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0011902,Tom Myslinski,LG,72,73,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0004067,Wendell Davis,CB,73,73,0,0.33,0.33,
DAL,Dallas Cowboys,1999,00-0012085,Dat Nguyen,LB,72,72,0,0.33,0.9,"Rookie inside linebacker [by ratings-overhaul-1999, 2026-06-08]"
DAL,Dallas Cowboys,1999,00-0001281,Eric Bjornson,TE,72,72,0,0.78,0.78,
DAL,Dallas Cowboys,1999,00-0011451,Singor Mobley,CB,73,72,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0018575,Duane Hawthorne,CB,73,71,-2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0000112,Chris Akins,CB,73,70,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0017487,Kenny Wheaton,CB,73,69,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0003504,Quentin Coryatt,LB,73,69,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0016316,Robert Thomas,RB,69,69,0,0.78,0.78,
DAL,Dallas Cowboys,1999,00-0007992,Tony Hutson,LG,72,69,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0005592,Ben Fricke,C,72,68,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0010974,James McKnight,WR,62,68,6,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0006668,Lemanski Hall,LB,73,67,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0018489,Peppi Zellner,EDGE,73,67,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0010535,Kevin Mathis,CB,73,66,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0013341,Mike Quinn,QB,68,66,-2,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0012499,Solomon Page,LG,72,65,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0011886,Michael Myers,DT,72,64,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0018578,Ryan Neufeld,TE,63,64,1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0006181,Toby Gowin,P,76,64,-12,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0000072,Vashone Adams,CB,73,64,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0006702,Darren Hambrick,LB,72,63,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0015309,Tarik Smith,RB,63,63,0,0.45,0.45,
DAL,Dallas Cowboys,1999,00-0012135,Brandon Noble,DT,72,62,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0017750,Charlie Williams,CB,73,62,-11,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0005794,Jason Garrett,QB,61,62,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0008992,Jason Kaiser,CB,73,62,-11,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0010843,Wane McGarity,WR,60,61,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0003090,Hayward Clay,TE,63,59,-4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0010146,Mike Lucky,TE,57,57,0,0.6,0.6,
DAL,Dallas Cowboys,1999,00-0001719,Chris Brazzell,WR,55,56,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
DAL,Dallas Cowboys,1999,00-0008660,Daryl Johnston,RB,51,51,0,0.6,0.6,
DAL,Dallas Cowboys,1999,00-0002873,Robert Chancey,RB,50,50,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0004811,Jason Elam,K,76,86,10,0.45,0.9,"Elite kicker [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0015290,Rod Smith,WR,86,86,0,0.78,0.9,"Pro Bowl WR, 1020 yds [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0011915,Tom Nalen,C,72,86,14,0.33,0.9,"All-Pro center [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0013282,Trevor Pryce,DT,72,85,13,0.33,0.9,"Disruptive Pro Bowl DT, 13 sacks [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0010650,Ed McCaffrey,WR,88,84,-4,0.78,0.9,"Reliable big WR, 1018 yds [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0014722,Shannon Sharpe,TE,61,84,23,0.6,0.9,"Pro Bowl receiving tight end [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0002861,Byron Chamberlain,TE,83,83,0,0.78,0.78,
DEN,Denver Broncos,1999,00-0014004,Bill Romanowski,LB,73,80,7,0.33,0.9,"Intense veteran linebacker [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0011449,John Mobley,LB,73,80,7,0.33,0.9,"Every-down playmaking LB [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0014449,Mark Schlereth,LG,72,80,8,0.33,0.9,"Pro Bowl guard [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0005816,Olandis Gary,RB,85,80,-5,0.78,0.9,"Stepped in for 1159 yds [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0004054,Terrell Davis,RB,54,80,26,0.6,0.9,"Reigning MVP, torn ACL Week 4 (lost season) [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0008886,Tony Jones,LT,75,80,5,0.33,0.9,"Veteran Pro Bowl left tackle [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0002709,Dwayne Carswell,TE,79,79,0,0.78,0.78,
DEN,Denver Broncos,1999,00-0016599,Keith Traylor,DT,72,78,6,0.33,0.9,"Stout nose tackle [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0015267,Neil Smith,EDGE,73,78,5,0.33,0.9,"Veteran pass rusher [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0003661,Ray Crockett,CB,82,78,-4,0.45,0.9,"Steady starting corner [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0008265,Tory James,CB,79,78,-1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0005596,Lennie Friedman,C,72,77,5,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0001713,Tyrone Braxton,S,72,76,4,0.33,0.9,"Veteran ballhawk safety [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0006423,Brian Griese,QB,81,74,-7,0.78,0.9,"First year starting post-Elway [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0002722,Dale Carter,CB,82,74,-8,0.45,0.9,"Veteran corner, down/suspension-affected year [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0003187,George Coghill,S,72,74,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0011570,Jason Moore,CB,70,74,4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0001902,Cyron Brown,EDGE,73,73,0,0.33,0.33,
DEN,Denver Broncos,1999,00-0017340,Nate Wayne,LB,73,73,0,0.33,0.33,
DEN,Denver Broncos,1999,00-0006251,Paul Grasmanis,DT,72,73,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0000700,Chris Banks,LG,72,72,0,0.33,0.33,
DEN,Denver Broncos,1999,00-0006456,Howard Griffith,RB,76,72,-4,0.78,0.9,"Lead-blocking fullback [by ratings-overhaul-1999, 2026-06-08]"
DEN,Denver Broncos,1999,00-0015920,Jason Suttle,CB,66,72,6,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0009810,Matt Lepsis,LT,75,72,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0010019,Mike Lodish,DT,72,72,0,0.33,0.33,
DEN,Denver Broncos,1999,00-0005228,Dan Finn,LG,72,71,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0010107,Derek Loville,RB,70,70,0,0.78,0.78,
DEN,Denver Broncos,1999,00-0002493,Glenn Cadrez,LB,73,70,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0016782,Artie Ulmer,LB,73,69,-4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0011983,Dan Neil,LG,72,69,-3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0017712,Alfred Williams,EDGE,73,67,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0003441,Andre Cooper,WR,68,67,-1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0016752,Melvin Tuten,LT,75,67,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0008471,Darrius Johnson,CB,70,66,-4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0001931,Eric Brown,S,72,66,-6,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0007089,Harald Hasselbach,EDGE,73,66,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0013471,Montae Reagor,EDGE,73,66,-7,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0001563,David Bowens,LB,73,65,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0016044,Maa Tanuvasa,EDGE,73,65,-8,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0012145,Tori Noel,CB,66,65,-1,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0016160,Trey Teague,LT,75,65,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0017998,Al Wilson,LB,73,64,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0017299,Chris Watson,CB,58,64,6,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0008790,K.C. Jones,C,72,63,-9,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0014182,Steve Russ,LB,73,63,-10,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0011244,Chris Miller,QB,62,62,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0011236,Billy Miller,WR,61,61,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0014083,Tom Rouen,P,69,61,-8,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0010892,Travis McGriff,WR,61,61,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0001810,Jeff Brohm,QB,63,59,-4,0.45,0.45,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0001785,Bubby Brister,QB,55,55,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0004386,Chris Doering,WR,55,55,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0000541,John Avery,RB,53,53,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0010194,Anthony Lynn,RB,50,51,1,0.6,0.6,Engine re-derivation after 1999 roster/override changes
DEN,Denver Broncos,1999,00-0003035,Desmond Clark,TE,51,51,0,0.6,0.6,
DEN,Denver Broncos,1999,00-0015152,Detron Smith,RB,51,51,0,0.6,0.6,
DET,Detroit Lions,1999,00-0006800,Jason Hanson,K,76,84,8,0.45,0.9,"Elite accurate kicker [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0013118,Robert Porcher,EDGE,73,83,10,0.33,0.9,"Disruptive Pro Bowl edge [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0003700,Germane Crowell,WR,92,82,-10,0.78,0.9,"Breakout, 1338 yds [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0011727,Johnnie Morton,WR,89,82,-7,0.78,0.9,"Lead WR, 1107 yds [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0004874,Luther Elliss,DT,72,82,10,0.33,0.9,"Pro Bowl interior anchor [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0001604,Stephen Boyd,LB,73,82,9,0.33,0.9,"Pro Bowl tackle-machine MLB [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0007051,Jeff Hartings,LG,72,80,8,0.33,0.9,"Ascending Pro Bowl-caliber center [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0017467,Bryant Westbrook,CB,74,78,4,0.33,0.9,"Athletic starting corner [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0011568,Herman Moore,WR,63,78,15,0.6,0.9,"Declining veteran star WR [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0002688,Mark Carrier,S,80,78,-2,0.45,0.9,"Veteran ballhawk safety [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0009477,Clint Kriewaldt,LB,73,77,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0014450,Cory Schlesinger,RB,76,77,1,0.78,0.78,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0004242,Jared DeVries,EDGE,73,77,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0015711,Ryan Stewart,CB,74,77,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0000865,Charlie Batch,QB,75,76,1,0.78,0.9,"Young starter, decent [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0012463,Dan Owens,DT,72,76,4,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0015048,David Sloan,TE,88,76,-12,0.78,0.9,"Pro Bowl tight end [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0014022,Juan Roque,LT,75,76,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0014596,Tracy Scroggins,EDGE,73,76,3,0.33,0.9,"Veteran pass rusher [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0014660,Tony Semple,LG,72,75,3,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0004344,Andre Dixon,CB,73,74,1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0001825,Barrett Brooks,LT,75,74,-1,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0003005,Chris Claiborne,LB,73,74,1,0.33,0.9,"Rookie linebacker [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0001333,Kerlin Blaise,LG,72,74,2,0.33,0.33,Engine re-derivation after 1999 roster/override changes
DET,Detroit Lions,1999,00-0003354,Mike Compton,C,72,74,2,0.33,0.9,"Starting guard [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0013822,Ray Roberts,LT,75,74,-1,0.33,0.9,"Starting left tackle [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0000601,Robert Bailey,CB,74,74,0,0.33,0.33,
DET,Detroit Lions,1999,00-0013643,Ron Rice,S,76,74,-2,0.45,0.9,"Starting safety [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0000129,Allen Aldridge,LB,73,73,0,0.33,0.9,"Starting linebacker [by ratings-overhaul-1999, 2026-06-08]"
DET,Detroit Lions,1999,00-0008401,John Jett,P,70,73,3,0.45,0.45,Engine re-derivation after 1999 roster/override changes
