team_code,team_name,season,player_id,name,position,old_overall,new_overall,change,old_confidence,new_confidence,reason_for_change
CIN,Cincinnati Bengals,2001,00-0000421,JoJuan Armour,S,71,73,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0012263,Matt O'Dwyer,LG,71,73,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020267,Nick Harris,P,75,73,-2,0.45,0.9,"Rookie punter [by ratings-overhaul-2001, 2026-06-09]"
CIN,Cincinnati Bengals,2001,00-0010859,Tony McGee,TE,73,73,0,0.78,0.9,"Receiving tight end [by ratings-overhaul-2001, 2026-06-09]"
CIN,Cincinnati Bengals,2001,00-0017945,Tony Williams,DT,72,73,1,0.33,0.9,"Rotational interior lineman [by ratings-overhaul-2001, 2026-06-09]"
CIN,Cincinnati Bengals,2001,00-0019676,Neil Rackers,K,75,72,-3,0.45,0.9,"Young kicker [by ratings-overhaul-2001, 2026-06-09]"
CIN,Cincinnati Bengals,2001,00-0019479,Robert Bean,CB,73,72,-1,0.33,0.9,"Young starting corner [by ratings-overhaul-2001, 2026-06-09]"
CIN,Cincinnati Bengals,2001,00-0015607,Glen Steele,DT,72,71,-1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020312,Randy Chevrier,DT,72,71,-1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0019708,Ron Dugans,WR,78,71,-7,0.78,0.9,"Rotational receiver [by ratings-overhaul-2001, 2026-06-09]"
CIN,Cincinnati Bengals,2001,00-0019543,Danny Farmer,WR,70,70,0,0.78,0.78,
CIN,Cincinnati Bengals,2001,00-0007186,Rodney Heath,CB,73,70,-3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0013555,Scott Rehberg,LG,72,69,-3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020319,Mario Monds,DT,72,68,-4,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0006562,Brock Gutierrez,C,71,67,-4,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0008142,John Jackson,LT,74,67,-7,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0009619,Jevon Langford,EDGE,72,66,-6,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0019993,Kevin Kaesviharn,CB,73,66,-7,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0019115,Armegis Spearman,LB,72,65,-7,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020375,Riall Johnson,LB,72,65,-7,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020084,Ligarius Jennings,CB,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0014051,Adrian Ross,LB,72,63,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0019783,Chris Edmonds,LB,72,63,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0017896,Nicolas Luchey,RB,59,62,3,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020407,Rudi Johnson,RB,63,62,-1,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0018997,Kirk McMullen,TE,62,61,-1,0.6,0.6,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0015082,Akili Smith,QB,60,59,-1,0.6,0.6,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0019681,Brad St. Louis,TE,58,59,1,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020398,Sean Brewer,TE,67,58,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0020438,T.J. Houshmandzadeh,WR,57,57,0,0.6,0.6,
CIN,Cincinnati Bengals,2001,00-0019399,Ricky Brown,RB,63,54,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0003557,Scott Covington,QB,63,54,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CIN,Cincinnati Bengals,2001,00-0011434,Scott Mitchell,QB,53,53,0,0.6,0.6,
CIN,Cincinnati Bengals,2001,00-0019466,Curtis Keaton,RB,52,51,-1,0.6,0.6,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0011268,Jamir Miller,LB,72,86,14,0.33,0.9,"Pro Bowl breakout edge, 13 sacks [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0008560,Kevin Johnson,WR,92,83,-9,0.78,0.9,"Top WR, 84 cat/1097 yds, 9 TD [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0005771,Chris Gardocki,P,75,82,7,0.45,0.9,"Pro Bowl-caliber iron-man punter [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0014116,Orpheus Roye,DT,72,80,8,0.33,0.9,"Stout run-stuffing interior [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0004091,Phil Dawson,K,76,80,4,0.45,0.9,"Reliable accurate kicker [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0003535,Tim Couch,QB,79,79,0,0.78,0.9,"Capable young starter, 17 TD/21 INT [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0018954,Courtney Brown,EDGE,73,78,5,0.33,0.9,"Disruptive #1-pick edge (injury-limited) [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0010777,Daylon McCutcheon,CB,79,78,-1,0.45,0.9,"Solid starting corner [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0020524,Gerard Warren,DT,72,78,6,0.33,0.9,"Powerful #3-pick rookie tackle [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0012293,Roman Oben,LT,78,78,0,0.45,0.9,"Veteran starting left tackle [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0016878,Ross Verba,LG,77,78,1,0.45,0.9,"Solid starting guard [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0008640,Tre' Johnson,LG,80,78,-2,0.45,0.9,"Veteran starting guard [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0008811,Lenoy Jones,LB,72,77,5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0015255,Mark Smith,DT,72,77,5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0005627,Corey Fuller,CB,82,76,-6,0.45,0.9,"Veteran starting corner [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0018150,Dave Wohlabaugh,C,69,76,7,0.45,0.9,"Steady starting center [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0009971,Earl Little,S,75,76,1,0.45,0.9,"Ballhawk starting safety [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0019057,Jamel White,RB,82,76,-6,0.78,0.9,"Dual-threat committee back, 861 scrimmage [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0010941,Keith McKenzie,EDGE,73,75,2,0.33,0.9,"Pass-rushing edge [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0019650,Dennis Northcutt,WR,70,74,4,0.78,0.9,"Slot/return man [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0002373,Devin Bush,S,80,74,-6,0.45,0.9,"Veteran starting safety [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0014135,Dwayne Rudd,LB,72,74,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0007576,Kelly Holcomb,QB,74,74,0,0.6,0.6,
CLE,Cleveland Browns,2001,00-0015257,Marquis Smith,CB,71,74,3,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020427,Quincy Morgan,WR,79,74,-5,0.78,0.9,"Raw rookie deep threat [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0020430,James Jackson,RB,72,73,1,0.78,0.9,"Rookie lead back by committee [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0019397,Noel LaMontagne,LG,69,73,4,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0014350,O.J. Santiago,TE,74,73,-1,0.78,0.9,"Receiving tight end [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0013375,Wali Rainer,LB,72,73,1,0.33,0.9,"Starting inside linebacker [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0019564,Aaron Shea,RB,72,72,0,0.78,0.9,"Receiving/blocking tight end [by ratings-overhaul-2001, 2026-06-09]"
CLE,Cleveland Browns,2001,00-0001611,Brant Boyer,LB,72,72,0,0.33,0.33,
CLE,Cleveland Browns,2001,00-0019461,JaJuan Dawson,WR,72,72,0,0.78,0.78,
CLE,Cleveland Browns,2001,00-0010962,Jeremy McKinney,LG,80,72,-8,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0015492,Marcus Spriggs,DT,72,72,0,0.33,0.33,
CLE,Cleveland Browns,2001,00-0009496,Ryan Kuehl,DT,72,72,0,0.33,0.33,
CLE,Cleveland Browns,2001,00-0019124,Earthwind Moreland,CB,71,71,0,0.45,0.45,
CLE,Cleveland Browns,2001,00-0018249,Mark Word,EDGE,73,70,-3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0013986,Tyrone Rogers,EDGE,73,70,-3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0018927,Gaylon Hyder,DT,72,69,-3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0000112,Chris Akins,CB,82,68,-14,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020014,Felipe Claybrooks,EDGE,73,68,-5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019482,Lamar Chapman,CB,66,68,2,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020350,Anthony Denman,LB,72,67,-5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020259,DeVone Claybrooks,DT,72,67,-5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020224,Carl Fair,RB,63,66,3,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019616,Richard Mercier,LG,69,66,-3,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019554,Brad Bedell,LG,69,65,-4,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0011234,Arnold Miller,EDGE,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019465,Lewis Sanders,CB,66,64,-2,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0002885,Roger Chanoine,LT,82,64,-18,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0014265,Tarek Saleh,LB,72,64,-8,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019475,Alvin McKinley,DT,72,63,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020544,Alvin Morrow,TE,63,63,0,0.45,0.45,
CLE,Cleveland Browns,2001,00-0006696,Derrick Ham,EDGE,73,63,-10,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0015477,Greg Spires,EDGE,73,63,-10,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0016399,Mike Thompson,DT,72,63,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0004574,Rickey Dudley,TE,65,63,-2,0.6,0.6,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020486,Josh Booty,QB,68,62,-6,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019945,Dyshod Carter,CB,61,60,-1,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0005903,Jammi German,WR,60,60,0,0.6,0.6,
CLE,Cleveland Browns,2001,00-0020275,Michael Jameson,CB,62,60,-2,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0011488,Rod Monroe,TE,58,57,-1,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019062,Jake Moreland,TE,56,56,0,0.6,0.6,
CLE,Cleveland Browns,2001,00-0020437,Paul Zukauskas,LG,65,56,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020415,Andre King,WR,55,55,0,0.6,0.6,
CLE,Cleveland Browns,2001,00-0020329,Anthony Henry,CB,61,54,-7,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0020417,Benjamin Gay,RB,54,54,0,0.6,0.6,
CLE,Cleveland Browns,2001,00-0002586,Mark Campbell,TE,63,54,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0008178,Raymond Jackson,CB,58,54,-4,0.45,0.45,Engine re-derivation after 2001 roster/override changes
CLE,Cleveland Browns,2001,00-0019276,Shaun O'Hara,LG,61,54,-7,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0000217,Larry Allen,LG,96,92,-4,0.95,0.9,"Dominant All-Pro guard, strongest in the NFL [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0018228,Darren Woodson,S,75,83,8,0.45,0.9,"Veteran Pro Bowl-caliber hard-hitting safety [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0000045,Flozell Adams,LT,74,83,9,0.33,0.9,"Ascending Pro Bowl-caliber left tackle [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0003140,Dexter Coakley,LB,72,82,10,0.33,0.9,"Fast Pro Bowl linebacker [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0015165,Emmitt Smith,RB,82,82,0,0.78,0.9,"Aging workhorse, 1021 yds, still a force [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0004851,Greg Ellis,EDGE,73,82,9,0.33,0.9,"Productive every-down edge rusher [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0005720,Joey Galloway,WR,83,82,-1,0.78,0.9,"Explosive #1 WR, 699 yds (injury-affected) [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0012085,Dat Nguyen,LB,72,80,8,0.33,0.9,"Tackle-machine middle linebacker [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0008060,Raghib Ismail,WR,83,80,-3,0.78,0.9,"Veteran deep threat, 834 yds [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0020396,Char-ron Dorsey,LT,74,78,4,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0018994,Jamal Brooks,LB,72,77,5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020538,Daleroy Stewart,DT,72,76,4,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0018575,Duane Hawthorne,CB,73,76,3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0016157,George Teague,S,80,76,-4,0.45,0.9,"Veteran starting safety [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0005927,Aaron Gibson,LT,74,75,1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0005592,Ben Fricke,C,72,75,3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0002942,Darrin Chiaverini,WR,75,75,0,0.78,0.78,
DAL,Dallas Cowboys,2001,00-0020408,Markus Steele,LB,73,75,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019959,Marq Cerqua,LB,73,75,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0018489,Peppi Zellner,EDGE,73,75,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0012135,Brandon Noble,DT,72,74,2,0.33,0.9,"Stout interior lineman [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0004808,Ebenezer Ekuban,EDGE,73,74,1,0.33,0.9,"Starting defensive end [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0006949,Jackie Harris,TE,78,74,-4,0.78,0.9,"Receiving tight end [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0019620,Mario Edwards,CB,73,74,1,0.33,0.9,"Starting corner [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0019675,Pat Dennis,CB,73,74,1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019516,Troy Hambrick,RB,78,74,-4,0.78,0.9,"Power complement back [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0016786,Dimitrius Underwood,EDGE,73,73,0,0.33,0.9,"Rotational defensive end [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0013536,Izell Reese,CB,73,73,0,0.33,0.9,"Starting safety [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0012499,Solomon Page,LT,74,73,-1,0.33,0.9,"Starting tackle [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0020433,Willie Blade,DT,72,73,1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019665,Byron Frisch,EDGE,73,72,-1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019607,Dwayne Goodrich,CB,73,72,-1,0.33,0.9,"Young corner [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0019343,Jon Hilbert,K,76,72,-4,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019614,Michael Wiley,RB,77,72,-5,0.78,0.9,"Change-of-pace back [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0010146,Mike Lucky,TE,73,72,-1,0.78,0.78,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020404,Quincy Carter,QB,71,72,1,0.78,0.9,"Raw rookie starter [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0020419,Tony Dixon,CB,73,72,-1,0.33,0.9,"Rookie starting safety [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0015663,Mark Stepnoski,C,72,71,-1,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020413,John Nix,DT,72,70,-2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020054,Javiar Collins,DT,72,69,-3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0018272,Anthony Wright,QB,55,68,13,0.6,0.9,"Journeyman fill-in starter [by ratings-overhaul-2001, 2026-06-09]"
DAL,Dallas Cowboys,2001,00-0019396,Al Jackson,LG,72,67,-5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019569,James Whalen,TE,63,67,4,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020111,Lynn Scott,CB,73,67,-6,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0011886,Michael Myers,DT,72,67,-5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020541,Louis Mackey,LB,73,66,-7,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020055,Demetric Evans,EDGE,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020456,Dwayne Missouri,EDGE,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020110,Jason Bell,CB,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020488,Keith Adams,LB,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019637,Orantes Grant,LB,73,64,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019021,Bashir Yamini,WR,67,63,-4,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0005778,Kelvin Garmon,LG,72,63,-9,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019019,Micah Knorr,P,71,62,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0015980,Reggie Swinton,WR,62,62,0,0.6,0.6,
DAL,Dallas Cowboys,2001,00-0020420,Matt Lehr,C,72,61,-11,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0020425,Ken-Yon Rambo,WR,61,60,-1,0.6,0.6,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0009715,Ryan Leaf,QB,61,60,-1,0.6,0.6,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0018976,J.J. Huggins,TE,58,58,0,0.6,0.6,
DAL,Dallas Cowboys,2001,00-0019919,Randal Williams,WR,67,56,-11,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019894,Mike Solwold,TE,63,54,-9,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0018949,Tim Seder,K,64,54,-10,0.45,0.45,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0016316,Robert Thomas,RB,53,52,-1,0.6,0.6,Engine re-derivation after 2001 roster/override changes
DAL,Dallas Cowboys,2001,00-0019442,Clint Stoerner,QB,50,50,0,0.6,0.6,
DAL,Dallas Cowboys,2001,00-0020181,Terry Witherspoon,RB,50,50,0,0.6,0.6,
DEN,Denver Broncos,2001,00-0015290,Rod Smith,WR,96,90,-6,0.78,0.9,"Star WR, 113 cat/1343 yds/11 TD, Pro Bowl [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0011915,Tom Nalen,C,72,86,14,0.33,0.9,"All-Pro center [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0013282,Trevor Pryce,DT,73,86,13,0.33,0.9,"Disruptive Pro Bowl defensive tackle [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0004811,Jason Elam,K,76,85,9,0.45,0.9,"Elite veteran kicker [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0017998,Al Wilson,LB,73,84,11,0.33,0.9,"Star fast middle linebacker, Pro Bowl [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0006423,Brian Griese,QB,82,82,0,0.78,0.9,"Productive starter, 23 TD [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0019645,Deltha O'Neal,CB,58,80,22,0.45,0.9,"Ballhawk Pro Bowl corner/returner [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0003035,Desmond Clark,TE,88,80,-8,0.78,0.9,"Athletic receiving tight end, 566 yds [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0010650,Ed McCaffrey,WR,60,80,20,0.6,0.9,"Reliable big WR (leg injury Week 1, limited) [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0019594,Mike Anderson,RB,80,80,0,0.78,0.9,"Powerful lead back, 678 yds (committee) [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0011449,John Mobley,LB,73,79,6,0.33,0.9,"Every-down playmaking linebacker [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0001931,Eric Brown,S,80,78,-2,0.45,0.9,"Hard-hitting starting safety [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0009810,Matt Lepsis,LT,74,78,4,0.33,0.9,"Ascending starting tackle [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0004257,David Diaz-Infante,LG,72,77,5,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DEN,Denver Broncos,2001,00-0020331,Brandon Winey,LT,74,76,2,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DEN,Denver Broncos,2001,00-0011983,Dan Neil,LG,72,76,4,0.33,0.9,"Solid starting guard [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0017026,Denard Walker,CB,71,76,5,0.45,0.9,"Veteran starting corner [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0002709,Dwayne Carswell,TE,83,76,-7,0.78,0.9,"Blocking/receiving tight end [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0019652,Ian Gold,LB,73,76,3,0.33,0.9,"Ascending weakside linebacker [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0002312,Keith Burns,LB,73,76,3,0.33,0.33,Engine re-derivation after 2001 roster/override changes
DEN,Denver Broncos,2001,00-0019458,Kenoy Kennedy,S,75,76,1,0.45,0.9,"Ascending starting safety [by ratings-overhaul-2001, 2026-06-09]"
DEN,Denver Broncos,2001,00-0004054,Terrell Davis,RB,74,76,2,0.78,0.9,"Diminished former star, 701 yds in 8 [by ratings-overhaul-2001, 2026-06-09]"
