team_code,team_name,season,player_id,name,position,old_overall,new_overall,change,old_confidence,new_confidence,reason_for_change
DAL,Dallas Cowboys,2000,00-0012085,Dat Nguyen,LB,78,78,0,0.45,0.9,"Tackle-machine middle linebacker [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0018998,Earl Riley,S,72,78,6,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019019,Micah Knorr,P,75,77,2,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0011886,Michael Myers,DT,72,77,5,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0014420,Noel Scarlett,DT,72,77,5,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019425,Aaron Fields,EDGE,72,76,4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0006702,Darren Hambrick,LB,81,76,-5,0.45,0.9,"Starting linebacker [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0017792,Erik Williams,LT,74,76,2,0.33,0.9,"Veteran right tackle (final year) [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0011885,Greg Myers,S,72,76,4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0010974,James McKnight,WR,83,76,-7,0.78,0.9,"Lead deep threat, 888 yds [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0009823,Leon Lett,DT,72,76,4,0.33,0.9,"Disruptive tackle when available [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0016316,Robert Thomas,RB,76,76,0,0.78,0.78,
DAL,Dallas Cowboys,2000,00-0000104,Troy Aikman,QB,72,76,4,0.78,0.9,"Veteran franchise QB, injury-hit final year [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0010843,Wane McGarity,WR,76,76,0,0.78,0.78,
DAL,Dallas Cowboys,2000,00-0012497,Craig Page,C,72,74,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0016157,George Teague,S,72,74,2,0.33,0.9,"Starting safety [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0001557,Joe Bowden,LB,81,74,-7,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019620,Mario Edwards,CB,73,74,1,0.33,0.9,"Starting corner [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0015663,Mark Stepnoski,C,72,74,2,0.33,0.9,"Veteran starting center [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0015437,Phillippi Sparks,CB,73,74,1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0011038,Ryan McNeil,CB,73,74,1,0.33,0.9,"Veteran starting corner [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0005396,Chris Fontenot,TE,67,73,6,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0018489,Peppi Zellner,EDGE,73,73,0,0.33,0.33,
DAL,Dallas Cowboys,2000,00-0017523,Chris White,EDGE,73,72,-1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019442,Clint Stoerner,QB,72,72,0,0.6,0.6,
DAL,Dallas Cowboys,2000,00-0009550,David LaFleur,TE,72,72,0,0.78,0.78,
DAL,Dallas Cowboys,2000,00-0004808,Ebenezer Ekuban,EDGE,73,72,-1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0007226,Dale Hellestrae,LG,72,71,-1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0018575,Duane Hawthorne,CB,73,71,-2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0008060,Raghib Ismail,WR,71,71,0,0.78,0.78,
DAL,Dallas Cowboys,2000,00-0015450,Alonzo Spellman,EDGE,73,70,-3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0018949,Tim Seder,K,69,70,1,0.45,0.9,"Rookie kicker [by ratings-overhaul-2000, 2026-06-09]"
DAL,Dallas Cowboys,2000,00-0018259,Barron Wortham,LB,69,69,0,0.45,0.45,
DAL,Dallas Cowboys,2000,00-0016654,Jason Tucker,WR,69,69,0,0.78,0.78,
DAL,Dallas Cowboys,2000,00-0019614,Michael Wiley,RB,69,69,0,0.78,0.78,
DAL,Dallas Cowboys,2000,00-0007283,Chad Hennings,DT,72,68,-4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019607,Dwayne Goodrich,CB,73,68,-5,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0013536,Izell Reese,S,72,68,-4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019569,James Whalen,TE,62,68,6,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019631,Kareem Larrimore,CB,73,68,-5,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0005592,Ben Fricke,C,72,67,-5,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019396,Al Jackson,LG,72,66,-6,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019337,Sean Key,S,72,66,-6,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0016520,Brandon Tolbert,LB,69,65,-4,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0005778,Kelvin Garmon,LG,72,65,-7,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0012135,Brandon Noble,DT,72,64,-8,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0016786,Dimitrius Underwood,EDGE,73,64,-9,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0004256,Jorge Diaz,LG,72,64,-8,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0017750,Charlie Williams,CB,73,63,-10,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0012499,Solomon Page,LG,72,63,-9,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0018590,Greg Wilkins,DT,72,62,-10,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0001719,Chris Brazzell,WR,60,60,0,0.6,0.6,
DAL,Dallas Cowboys,2000,00-0003761,Randall Cunningham,QB,58,58,0,0.6,0.6,
DAL,Dallas Cowboys,2000,00-0010146,Mike Lucky,TE,62,56,-6,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019637,Orantes Grant,LB,65,56,-9,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DAL,Dallas Cowboys,2000,00-0019338,Damon Hodge,WR,55,55,0,0.6,0.6,
DAL,Dallas Cowboys,2000,00-0005720,Joey Galloway,WR,55,55,0,0.6,0.6,
DAL,Dallas Cowboys,2000,00-0018272,Anthony Wright,QB,50,50,0,0.6,0.6,
DAL,Dallas Cowboys,2000,00-0019516,Troy Hambrick,RB,50,50,0,0.6,0.6,
DEN,Denver Broncos,2000,00-0015290,Rod Smith,WR,95,90,-5,0.78,0.9,"Star WR, 1602 yds, Pro Bowl [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0019594,Mike Anderson,RB,92,88,-4,0.78,0.9,"Offensive ROY, 1487 yds, 15 TD [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0010650,Ed McCaffrey,WR,94,86,-8,0.78,0.9,"Reliable big WR, 1317 yds, 9 TD [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0004811,Jason Elam,K,71,86,15,0.33,0.9,"Elite kicker [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0011915,Tom Nalen,C,72,86,14,0.33,0.9,"All-Pro center [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0013282,Trevor Pryce,DT,73,86,13,0.33,0.9,"Disruptive Pro Bowl DT, 12 sacks [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0006423,Brian Griese,QB,82,84,2,0.78,0.9,"Pro Bowl season, 19 TD/4 INT [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0017998,Al Wilson,LB,65,82,17,0.45,0.9,"Ascending star middle linebacker [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0003035,Desmond Clark,TE,81,82,1,0.78,0.78,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0011449,John Mobley,LB,69,80,11,0.45,0.9,"Every-down playmaking linebacker [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0008886,Tony Jones,LT,75,80,5,0.33,0.9,"Veteran Pro Bowl left tackle [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0014004,Bill Romanowski,LB,69,78,9,0.45,0.9,"Intense veteran linebacker [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0002709,Dwayne Carswell,TE,87,78,-9,0.78,0.9,"Receiving tight end [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0016599,Keith Traylor,DT,73,78,5,0.33,0.9,"Stout nose tackle [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0014449,Mark Schlereth,LG,72,78,6,0.33,0.9,"Pro Bowl guard (final year) [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0008708,Chris Jones,LB,78,76,-2,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0002722,Dale Carter,CB,82,76,-6,0.45,0.9,"Veteran starting corner [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0001931,Eric Brown,S,73,76,3,0.33,0.9,"Starting safety [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0006456,Howard Griffith,RB,75,76,1,0.78,0.78,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0003661,Ray Crockett,CB,79,76,-3,0.45,0.9,"Steady starting corner [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0002185,Terrell Buckley,CB,82,76,-6,0.45,0.9,"Ballhawk nickel corner [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0019667,Jerry Johnson,DT,73,75,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0016044,Maa Tanuvasa,EDGE,73,75,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0013471,Montae Reagor,DT,73,75,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0016160,Trey Teague,LT,75,75,0,0.33,0.33,
DEN,Denver Broncos,2000,00-0008335,Billy Jenkins,S,73,74,1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0002861,Byron Chamberlain,TE,74,74,0,0.78,0.78,
DEN,Denver Broncos,2000,00-0011983,Dan Neil,LG,72,74,2,0.33,0.9,"Starting guard [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0005589,Gus Frerotte,QB,74,74,0,0.78,0.78,
DEN,Denver Broncos,2000,00-0013012,Kavika Pittman,EDGE,73,74,1,0.33,0.9,"Pass-rushing edge [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0019458,Kenoy Kennedy,S,73,74,1,0.33,0.9,"Rookie starting safety [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0009810,Matt Lepsis,LT,74,74,0,0.33,0.9,"Young starting tackle [by ratings-overhaul-2000, 2026-06-09]"
DEN,Denver Broncos,2000,00-0013154,Darryl Pounds,CB,70,73,3,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0008790,K.C. Jones,C,72,72,0,0.33,0.33,
DEN,Denver Broncos,2000,00-0014083,Tom Rouen,P,69,72,3,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0015460,Jimmy Spencer,CB,70,71,1,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0005596,Lennie Friedman,LG,72,71,-1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0009946,Steve Lindsey,K,71,71,0,0.33,0.33,
DEN,Denver Broncos,2000,00-0003187,George Coghill,S,73,70,-3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0010892,Travis McGriff,WR,68,69,1,0.6,0.6,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019266,Chafie Fields,WR,67,67,0,0.45,0.45,
DEN,Denver Broncos,2000,00-0002312,Keith Burns,LB,81,67,-14,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019661,Chris Cole,WR,62,66,4,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019632,Cooper Carlisle,LG,72,66,-6,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019652,Ian Gold,LB,61,66,5,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0010019,Mike Lodish,DT,73,66,-7,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0007089,Harald Hasselbach,EDGE,73,65,-8,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0015920,Jason Suttle,CB,62,65,3,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0000405,Lester Archambeau,EDGE,73,65,-8,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0001902,Cyron Brown,DT,73,64,-9,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0004386,Chris Doering,WR,72,63,-9,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0002493,Glenn Cadrez,LB,81,62,-19,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019568,Muneer Moore,WR,67,61,-6,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019645,Deltha O'Neal,CB,58,60,2,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019109,Scottie Montgomery,WR,59,60,1,0.6,0.6,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019382,KaRon Coleman,RB,59,59,0,0.6,0.6,
DEN,Denver Broncos,2000,00-0019156,Darius Clark,CB,66,57,-9,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0019682,Jarious Jackson,QB,55,56,1,0.6,0.6,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0004054,Terrell Davis,RB,55,55,0,0.6,0.6,
DEN,Denver Broncos,2000,00-0011236,Billy Miller,TE,52,52,0,0.6,0.6,
DEN,Denver Broncos,2000,00-0015152,Detron Smith,RB,51,52,1,0.6,0.6,Engine re-derivation after 2000 roster/override changes
DEN,Denver Broncos,2000,00-0005816,Olandis Gary,RB,50,52,2,0.6,0.6,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0006800,Jason Hanson,K,76,84,8,0.45,0.9,"Elite accurate kicker [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0013118,Robert Porcher,EDGE,73,83,10,0.33,0.9,"Disruptive Pro Bowl edge [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0015698,James Stewart,RB,88,82,-6,0.78,0.9,"Workhorse, 1184 yds, 10 TD [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0004874,Luther Elliss,DT,73,82,9,0.33,0.9,"Pro Bowl interior anchor [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0001604,Stephen Boyd,LB,73,82,9,0.33,0.9,"Pro Bowl tackle-machine middle linebacker [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0007051,Jeff Hartings,LG,72,80,8,0.33,0.9,"Ascending Pro Bowl-caliber center [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0011727,Johnnie Morton,WR,84,80,-4,0.78,0.9,"Lead WR, 765 yds [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0017467,Bryant Westbrook,CB,73,78,5,0.33,0.9,"Athletic starting corner [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0000865,Charlie Batch,QB,79,78,-1,0.78,0.9,"Young starter, 13 TD [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0015048,David Sloan,TE,81,78,-3,0.78,0.9,"Pro Bowl-caliber tight end [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0019608,Barrett Green,LB,73,77,4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0009477,Clint Kriewaldt,LB,73,77,4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0004242,Jared DeVries,EDGE,73,77,4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0003005,Chris Claiborne,LB,73,76,3,0.33,0.9,"Athletic starting linebacker [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0014512,Kurt Schulz,S,77,76,-1,0.45,0.9,"Veteran starting safety [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0000871,Mario Bates,RB,75,76,1,0.78,0.78,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0009438,Scott Kowalkowski,LB,73,76,3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0014596,Tracy Scroggins,EDGE,73,76,3,0.33,0.9,"Veteran pass rusher [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0009305,Travis Kirschke,EDGE,73,76,3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0014450,Cory Schlesinger,RB,75,75,0,0.78,0.78,
DET,Detroit Lions,2000,00-0001897,Corwin Brown,S,81,74,-7,0.45,0.9,"Starting safety [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0003700,Germane Crowell,WR,74,74,0,0.78,0.9,"Injury-shortened receiver [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0011568,Herman Moore,WR,80,74,-6,0.78,0.9,"Declining veteran star WR [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0008764,James Jones,DT,73,74,1,0.33,0.9,"Run-stuffing tackle [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0013822,Ray Roberts,LT,75,74,-1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0019601,Stockar McDougle,LT,75,74,-1,0.33,0.9,"Young starting tackle [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0005927,Aaron Gibson,LT,75,73,-2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0000129,Allen Aldridge,LB,73,73,0,0.33,0.9,"Starting linebacker [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0013261,Kelvin Pritchett,DT,73,73,0,0.33,0.33,
DET,Detroit Lions,2000,00-0017052,Marquis Walker,CB,73,73,0,0.33,0.33,
DET,Detroit Lions,2000,00-0005044,Terry Fair,CB,73,73,0,0.33,0.9,"Young starting corner [by ratings-overhaul-2000, 2026-06-09]"
DET,Detroit Lions,2000,00-0000025,Kevin Abrams,CB,73,72,-1,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0013422,Walter Rasby,TE,71,72,1,0.78,0.78,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0001825,Barrett Brooks,LT,75,71,-4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0009933,Jeremy Lincoln,CB,73,71,-2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0019387,James Hall,EDGE,73,70,-3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0019231,Larry Foster,WR,70,70,0,0.78,0.78,
DET,Detroit Lions,2000,00-0014660,Tony Semple,LG,72,70,-2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0017023,Darnell Walker,CB,73,69,-4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0001953,J.B. Brown,CB,73,69,-4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0019228,Jimmy Wyrick,CB,73,69,-4,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0015914,Kywin Supernaw,S,69,69,0,0.45,0.45,
DET,Detroit Lions,2000,00-0015507,Brian Stablein,WR,68,68,0,0.78,0.78,
DET,Detroit Lions,2000,00-0012282,Kevin O'Neill,LB,73,68,-5,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0002583,Lamar Campbell,CB,73,67,-6,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0016538,Mike Tomczak,QB,63,67,4,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0019201,Andy Vincent,LT,75,66,-9,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0001333,Kerlin Blaise,LG,72,66,-6,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0019610,Reuben Droughns,RB,63,66,3,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0008401,John Jett,P,69,65,-4,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0003354,Mike Compton,C,72,65,-7,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0014384,Cory Sauter,QB,68,63,-5,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0001222,Eric Beverly,C,72,63,-9,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0002787,Stoney Case,QB,62,63,1,0.6,0.6,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0013643,Ron Rice,S,65,62,-3,0.45,0.45,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0015711,Ryan Stewart,CB,73,62,-11,0.33,0.33,Engine re-derivation after 2000 roster/override changes
DET,Detroit Lions,2000,00-0007798,Desmond Howard,WR,55,55,0,0.6,0.6,
DET,Detroit Lions,2000,00-0012370,Brock Olivo,RB,53,53,0,0.6,0.6,
DET,Detroit Lions,2000,00-0008046,Sedrick Irvin,RB,53,53,0,0.6,0.6,
GB,Green Bay Packers,2000,00-0005106,Brett Favre,QB,86,85,-1,0.78,0.9,"Star QB, 3812 yds, 20 TD [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0006305,Ahman Green,RB,91,84,-7,0.78,0.9,"Breakout lead back, 1175 yds [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0014724,Darren Sharper,S,73,84,11,0.33,0.9,"Ascending Pro Bowl ballhawk safety [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0002424,LeRoy Butler,S,73,84,11,0.33,0.9,"All-Pro safety, leader [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0005562,Antonio Freeman,WR,88,82,-6,0.78,0.9,"#1 WR, 912 yds, 9 TD [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0010072,Ryan Longwell,K,76,82,6,0.45,0.9,"Reliable accurate kicker [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0014489,Bill Schroeder,WR,87,80,-7,0.78,0.9,"Productive #2, 999 yds [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0007611,Vonnie Holliday,EDGE,73,80,7,0.33,0.9,"Disruptive young defensive tackle [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0004063,Tyrone Davis,TE,78,79,1,0.78,0.78,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0013780,Marco Rivera,LG,72,78,6,0.33,0.9,"Ascending starting guard [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0010944,Mike McKenzie,CB,79,78,-1,0.45,0.9,"Ascending starting corner [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0004541,Donald Driver,WR,77,77,0,0.78,0.78,
GB,Green Bay Packers,2000,00-0019730,Anthony Lucas,WR,72,76,4,0.45,0.45,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0006920,Bernardo Harris,LB,73,76,3,0.33,0.9,"Every-down middle linebacker [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0000112,Chris Akins,S,73,76,3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0016878,Ross Verba,LG,72,76,4,0.33,0.9,"Starting left tackle [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0010491,Russell Maryland,DT,73,76,3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0017948,Tyrone Williams,CB,70,76,6,0.45,0.9,"Veteran starting corner [by ratings-overhaul-2000, 2026-06-09]"
GB,Green Bay Packers,2000,00-0017737,Brian Williams,LB,73,75,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0001563,David Bowens,EDGE,73,75,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0019616,Richard Mercier,LG,72,75,3,0.33,0.33,Engine re-derivation after 2000 roster/override changes
GB,Green Bay Packers,2000,00-0004038,Rob Davis,DT,73,75,2,0.33,0.33,Engine re-derivation after 2000 roster/override changes
