season,team_code,team_name,wins,losses,ties,team_strength,rating_source,rating_confidence,roster_file,notes
1980,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1980,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1980,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1980,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1980,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1980,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1980,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1980,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1980,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1980,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1980,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1980,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1980,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1980,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1980,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1980,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1980,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1980,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1980,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1980,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1980,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1980,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1980,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1980,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1981,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1981,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1981,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1981,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1981,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1981,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1981,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1981,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1981,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1981,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1981,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1981,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1981,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1981,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1981,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1981,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1981,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1981,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1981,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1981,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1981,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1981,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1981,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1981,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1981,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1981,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1981,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1981,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1982,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1982,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1982,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1982,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1982,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1982,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1982,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1982,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1982,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1982,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1982,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1982,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1982,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1982,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1982,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1982,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1982,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1982,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1982,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1982,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1982,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1982,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1982,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1982,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1982,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1982,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1982,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1982,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1983,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1983,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1983,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1983,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1983,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1983,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1983,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1983,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1983,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1983,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1983,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1983,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1983,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1983,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1983,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1983,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1983,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1983,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1983,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1983,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1983,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1983,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1983,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1983,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1983,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1983,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1983,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1983,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1984,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1984,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1984,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1984,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1984,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1984,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1984,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1984,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1984,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1984,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1984,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1984,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1984,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1984,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1984,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1984,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1984,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1984,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1984,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1984,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1984,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1984,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1984,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1984,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1984,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1984,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1984,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1984,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1985,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1985,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1985,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1985,CHI,Chicago Bears,15,1,0,97,generated,0.6,,46 defense. Migrated from legacy demo data.
1985,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1985,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1985,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1985,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1985,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1985,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1985,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1985,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1985,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1985,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1985,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1985,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1985,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1985,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1985,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1985,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1985,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1985,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1985,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1985,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1985,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1985,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1985,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1985,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1986,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1986,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1986,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1986,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1986,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1986,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1986,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1986,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1986,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1986,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1986,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1986,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1986,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1986,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1986,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1986,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1986,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1986,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1986,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1986,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1986,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1986,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1986,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1986,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1986,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1986,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1986,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1986,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1987,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1987,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1987,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1987,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1987,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1987,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1987,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1987,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1987,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1987,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1987,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1987,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1987,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1987,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1987,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1987,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1987,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1987,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1987,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1987,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1987,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1987,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1987,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1987,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1987,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1987,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1987,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1987,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1988,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1988,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1988,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1988,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1988,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1988,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1988,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1988,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1988,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1988,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1988,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1988,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1988,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1988,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1988,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1988,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1988,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1988,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1988,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1988,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1988,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1988,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1988,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1988,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1988,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1988,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1988,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1988,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1989,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1989,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1989,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1989,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1989,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1989,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1989,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1989,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1989,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1989,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1989,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1989,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1989,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1989,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1989,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1989,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1989,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1989,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1989,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1989,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1989,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1989,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1989,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1989,SF,San Francisco 49ers,14,2,0,96,generated,0.7,,Montana-Rice peak. Partial sample roster.
1989,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1989,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1989,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1989,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1990,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1990,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1990,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1990,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1990,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1990,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1990,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1990,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1990,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1990,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1990,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1990,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1990,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1990,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1990,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1990,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1990,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1990,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1990,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1990,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1990,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1990,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1990,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1990,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1990,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1990,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1990,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1990,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1991,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1991,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1991,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1991,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1991,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1991,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1991,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1991,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1991,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1991,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1991,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1991,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1991,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1991,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1991,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1991,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1991,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1991,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1991,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1991,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1991,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1991,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1991,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1991,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1991,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1991,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1991,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1991,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1992,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1992,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1992,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1992,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1992,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1992,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1992,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1992,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1992,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1992,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1992,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1992,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1992,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1992,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1992,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1992,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1992,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1992,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1992,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1992,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1992,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1992,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1992,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1992,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1992,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1992,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1992,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1992,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1993,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1993,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1993,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1993,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1993,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1993,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1993,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
1993,DEN,Denver Broncos,,,,70,generated,0.55,,nflverse import
1993,DET,Detroit Lions,,,,70,generated,0.55,,nflverse import
1993,GB,Green Bay Packers,,,,70,generated,0.55,,nflverse import
1993,IND,Indianapolis Colts,,,,70,generated,0.55,,nflverse import
1993,KC,Kansas City Chiefs,,,,70,generated,0.55,,nflverse import
1993,LAC,Los Angeles Chargers,,,,70,generated,0.55,,nflverse import
1993,LV,Las Vegas Raiders,,,,70,generated,0.55,,nflverse import
1993,MIA,Miami Dolphins,,,,70,generated,0.55,,nflverse import
1993,MIN,Minnesota Vikings,,,,70,generated,0.55,,nflverse import
1993,NE,New England Patriots,,,,70,generated,0.55,,nflverse import
1993,NO,New Orleans Saints,,,,70,generated,0.55,,nflverse import
1993,NYG,New York Giants,,,,70,generated,0.55,,nflverse import
1993,NYJ,New York Jets,,,,70,generated,0.55,,nflverse import
1993,PHI,Philadelphia Eagles,,,,70,generated,0.55,,nflverse import
1993,PIT,Pittsburgh Steelers,,,,70,generated,0.55,,nflverse import
1993,SEA,Seattle Seahawks,,,,70,generated,0.55,,nflverse import
1993,SF,San Francisco 49ers,,,,70,generated,0.55,,nflverse import
1993,LAR,Los Angeles Rams,,,,70,generated,0.55,,nflverse import
1993,TB,Tampa Bay Buccaneers,,,,70,generated,0.55,,nflverse import
1993,TEN,Tennessee Titans,,,,70,generated,0.55,,nflverse import
1993,WAS,Washington Commanders,,,,70,generated,0.55,,nflverse import
1994,ARI,Arizona Cardinals,,,,70,generated,0.55,,nflverse import
1994,ATL,Atlanta Falcons,,,,70,generated,0.55,,nflverse import
1994,BUF,Buffalo Bills,,,,70,generated,0.55,,nflverse import
1994,CHI,Chicago Bears,,,,70,generated,0.55,,nflverse import
1994,CIN,Cincinnati Bengals,,,,70,generated,0.55,,nflverse import
1994,CLE,Cleveland Browns,,,,70,generated,0.55,,nflverse import
1994,DAL,Dallas Cowboys,,,,70,generated,0.55,,nflverse import
